ReserveStatus,Male,Price,CouponDiscount,Domestic,VIPStatus,TripReason,Vehicle,Cancel,LeadTime,IsWeekend,DiscountRatio,BookingMonth,DepartureMonth,BookingWeekday,DepartureWeekday,DepartureHour,BookingHour,FromFreq,ToFreq
5,1,26.35,0.0,1,True,Int,Bus,1,720769.723,1,0.0,3,3,4,5,23,15,1021,530
3,0,22.83,0.0,1,True,Work,Bus,0,112592.217,0,0.0,9,9,3,4,21,13,101,1237
4,1,55.79,0.0,1,Unknown,Int,Train,1,1007566.897,0,0.0,8,9,5,3,11,19,5293,530
2,0,41.41,3.4,1,Unknown,Int,Train,0,735328.613,0,0.08210577155276504,6,6,3,4,14,2,14641,6142
3,1,23.72,0.0,1,True,Work,Bus,0,13929.31,1,0.0,7,7,6,6,15,11,14641,33
2,1,38.93,0.0,1,Unknown,Int,Train,0,1045930.06,0,0.0,8,8,4,2,18,15,14641,1237
4,1,58.44,0.0,1,Unknown,Work,Train,1,1110751.59,0,0.0,9,9,4,3,15,18,1063,45
3,1,42.16,0.0,1,True,Work,Bus,0,288134.86,0,0.0,8,8,0,3,22,14,154,15161
4,1,31.48,0.0,1,Unknown,Int,Train,1,684396.72,0,0.0,10,10,3,4,7,9,5293,15161
3,1,39.53,0.0,1,True,Work,Bus,0,372919.31,0,0.0,7,7,5,2,21,13,97,3607
3,0,24.73,0.0,1,True,Work,Bus,0,13487.21,0,0.0,8,8,1,1,16,12,14641,3607
3,0,24.73,0.0,1,True,Work,Bus,0,384656.353,0,0.0,7,8,4,2,6,19,14641,3607
2,1,39.09,0.0,1,Unknown,Int,Train,0,1234144.9,0,0.0,4,5,0,0,21,14,14641,6142
3,1,26.55,0.16,1,True,Work,Bus,0,377716.377,0,0.006026365348399247,8,8,5,2,20,11,14641,103
3,0,23.72,0.0,1,True,Work,Bus,0,91077.247,0,0.0,11,11,1,2,18,17,14641,33
3,1,42.57,0.0,1,True,Work,Bus,0,8514.123,1,0.0,5,5,5,5,17,14,149,1327
3,1,31.62,0.0,1,True,Work,Bus,0,115042.21,1,0.0,10,10,5,6,21,13,145,571
3,1,34.26,0.0,1,True,Work,Bus,0,129767.777,0,0.0,7,7,3,4,13,1,14641,1327
2,1,56.97,0.0,1,Unknown,Int,Train,0,2191206.09,0,0.0,5,6,0,4,21,12,14641,6142
2,0,49.75,5.32,1,Unknown,Int,Train,0,1470032.867,1,0.10693467336683418,2,2,2,5,18,17,14641,6142
3,1,23.72,0.0,1,True,Work,Bus,0,137699.413,0,0.0,11,11,1,3,13,23,26,15161
3,1,31.62,0.0,1,True,Int,Bus,0,10080.543,0,0.0,6,6,3,3,10,7,78,15161
2,0,51.9,0.0,1,Unknown,Int,Train,0,3750844.6,0,0.0,5,6,0,1,22,12,5293,15161
3,0,21.89,0.0,1,True,Work,Bus,0,865991.58,0,0.0,10,10,4,0,18,17,14641,340
4,0,34.01,0.0,1,Unknown,Int,Train,1,31944.91,1,0.0,10,10,6,6,21,12,14641,6142
2,1,21.39,0.0,1,Unknown,Int,Train,0,463132.43,0,0.0,3,3,3,1,21,12,1759,15161
2,0,31.48,0.0,1,Unknown,Int,Train,0,1000030.22,0,0.0,6,6,5,3,8,18,14641,6142
2,0,56.52,0.0,1,Unknown,Int,Train,0,1810817.64,0,0.0,7,8,1,1,14,15,233,15161
2,0,26.74,0.0,1,Unknown,Work,Train,0,1211339.057,0,0.0,8,8,1,1,20,20,1759,15161
3,0,31.11,0.0,1,True,Work,Bus,0,726449.387,0,0.0,9,9,2,3,23,13,3394,1237
3,0,36.69,0.0,1,True,Int,Bus,0,18950.303,0,0.0,8,8,1,1,21,15,1399,3607
3,0,34.46,0.0,1,True,Int,Bus,0,1033563.163,0,0.0,3,3,5,3,19,19,1072,3607
3,1,28.31,0.0,1,True,Work,Bus,0,116705.9,1,0.0,7,7,5,6,23,14,85,15161
3,1,34.26,0.0,1,True,Work,Bus,0,38540.907,0,0.0,8,8,1,1,22,11,14641,1327
4,1,49.81,0.0,1,Unknown,Int,Train,1,325631.027,0,0.0,8,8,5,2,14,20,427,15161
3,0,43.58,0.0,1,True,Work,Bus,0,105170.487,0,0.0,10,10,0,1,22,17,14641,165
3,1,26.15,0.0,1,True,Int,Bus,0,336959.483,0,0.0,7,7,5,2,14,16,14641,127
3,1,22.3,0.0,1,True,Work,Bus,0,424688.82,0,0.0,3,4,6,4,11,13,31,15161
3,1,35.07,0.0,1,True,Int,Bus,0,120911.563,0,0.0,2,2,1,2,22,12,148,3607
2,1,47.03,0.0,1,Unknown,Work,Train,0,540194.363,0,0.0,11,11,2,1,16,10,14641,181
5,1,24.73,0.0,1,True,Int,Bus,1,109581.957,0,0.0,8,8,5,0,6,23,14641,3607
3,1,59.22,0.0,1,True,Work,Bus,0,738565.29,1,0.0,8,8,3,5,11,22,101,15161
2,1,41.41,0.0,1,Unknown,Work,Train,0,610274.993,0,0.0,10,10,2,2,22,20,5293,15161
2,0,28.43,0.0,1,Unknown,Int,Train,0,1383985.303,0,0.0,4,5,5,0,23,23,5293,15161
5,1,31.22,0.18,1,True,Work,Bus,1,62176.813,0,0.005765534913516977,10,10,0,1,13,19,1399,2671
3,0,30.4,0.0,1,True,Int,Bus,0,733206.06,0,0.0,3,3,3,4,20,9,97,3607
2,1,21.88,0.0,1,Unknown,Int,Train,0,748014.367,0,0.0,8,8,1,3,13,21,1399,15161
2,0,31.48,0.0,1,Unknown,Int,Train,0,1084506.5,1,0.0,8,9,1,6,23,10,14641,6142
3,0,27.16,0.0,1,True,Work,Bus,0,74932.833,0,0.0,8,8,3,4,9,12,1021,3607
3,1,40.13,0.0,1,True,Work,Bus,0,101877.32,1,0.0,10,10,4,5,18,14,1063,177
3,1,21.49,0.0,1,True,Work,Bus,0,67889.34,1,0.0,5,5,5,6,14,19,312,15161
3,0,35.27,0.0,1,True,Int,Bus,0,1115959.463,1,0.0,5,6,0,5,22,0,1072,846
3,1,56.76,0.0,1,True,Work,Bus,0,9232.857,0,0.0,10,10,4,4,16,13,123,3607
2,1,29.8,0.0,1,Unknown,Work,Train,0,1280271.9,0,0.0,7,7,6,0,12,17,14641,45
2,1,20.91,0.0,1,Unknown,Int,Train,0,1278855.497,1,0.0,4,5,4,5,19,23,449,15161
3,0,41.15,0.0,1,True,Work,Bus,0,380217.133,0,0.0,8,8,6,3,19,10,6,3607
4,0,23.79,0.0,1,Unknown,Int,Train,1,305396.423,0,0.0,9,10,4,0,22,9,5293,15161
4,0,31.9,0.0,1,Unknown,Work,Train,1,668516.35,0,0.0,3,3,0,0,22,4,1072,15161
3,1,24.73,0.0,1,True,Work,Bus,0,61120.75,0,0.0,8,8,1,2,10,17,4860,15161
3,1,50.68,0.0,1,True,Work,Bus,0,32243.133,0,0.0,3,3,0,0,14,5,14641,998
5,1,21.0,1.22,1,True,Work,Bus,1,38979.13,0,0.058095238095238096,2,2,2,2,22,11,222,15161
4,1,23.29,0.0,1,Unknown,Int,Train,1,362813.01,0,0.0,10,10,3,1,2,21,69,6142
4,1,31.48,0.4,1,Unknown,Int,Train,1,1770512.897,0,0.012706480304955527,7,7,0,0,8,20,14641,6142
2,0,41.41,0.0,1,Unknown,Int,Train,0,3966548.62,0,0.0,7,8,6,3,12,14,5293,15161
2,0,41.41,0.0,1,Unknown,Int,Train,0,1308012.443,0,0.0,10,10,1,2,12,8,5293,15161
4,1,23.48,0.0,1,Unknown,Work,Train,1,688656.963,0,0.0,9,9,0,1,21,22,14641,1510
3,0,26.25,0.0,1,True,Work,Bus,0,956780.93,1,0.0,3,4,2,6,22,20,1072,15161
3,1,24.73,0.0,1,True,Int,Bus,0,40071.82,0,0.0,8,8,2,3,7,20,14641,521
2,1,38.46,0.0,1,Unknown,Work,Train,0,207908.297,1,0.0,5,5,4,6,21,11,1072,15161
2,0,44.26,0.0,1,Unknown,Work,Train,0,987708.483,0,0.0,4,4,6,3,21,10,1399,15161
2,1,41.41,0.0,1,Unknown,Work,Train,0,830413.67,0,0.0,10,10,0,3,0,9,5293,15161
4,1,39.53,0.0,1,Unknown,Work,Train,1,1086038.7,0,0.0,8,9,6,4,18,4,1428,446
3,0,24.32,0.0,1,True,Work,Bus,0,121911.663,1,0.0,2,2,4,5,23,13,14641,80
3,1,51.49,0.0,1,True,Work,Bus,0,85929.353,1,0.0,8,8,4,5,19,19,1399,15161
3,1,44.59,0.0,1,True,Work,Bus,0,389411.467,0,0.0,2,2,6,4,11,23,3394,194
4,0,63.68,0.0,1,Unknown,Int,Train,1,904182.51,0,0.0,7,7,6,2,23,12,5293,15161
3,1,24.73,0.0,1,True,Work,Bus,0,38245.51,0,0.0,8,8,1,2,0,13,14641,3607
3,0,53.51,0.0,1,True,Work,Bus,0,532954.05,1,0.0,8,8,6,5,18,13,1021,1311
3,1,23.72,0.0,1,True,Int,Bus,0,190467.683,0,0.0,3,3,2,4,16,11,1021,29
3,1,34.26,0.0,1,True,Int,Bus,0,90725.133,1,0.0,6,6,4,5,22,20,14641,1327
2,0,62.2,0.0,1,Unknown,Int,Train,0,1821242.477,0,0.0,8,8,2,2,23,21,5293,15161
2,0,38.46,0.0,1,Unknown,Int,Train,0,1491029.607,1,0.0,9,9,3,6,18,12,14641,1327
3,1,37.7,0.0,1,True,Work,Bus,0,646085.907,0,0.0,8,8,4,4,22,11,3394,123
3,1,43.58,0.0,1,True,Work,Bus,0,18374.803,1,0.0,5,5,6,6,21,15,440,15161
3,0,27.06,0.0,1,True,Work,Bus,0,429022.32,0,0.0,6,6,3,1,10,11,4860,2671
3,1,34.05,0.0,1,True,Work,Bus,0,127678.997,0,0.0,6,6,1,2,23,12,1072,15161
4,1,31.48,0.0,1,Unknown,Int,Train,1,975052.68,0,0.0,9,10,5,2,23,17,14641,6142
2,0,50.86,0.0,1,Unknown,Int,Train,0,2120823.603,0,0.0,10,11,5,1,14,0,1072,6142
3,0,36.69,0.0,1,True,Work,Bus,0,556240.633,0,0.0,7,8,5,4,23,12,14641,1510
3,1,21.89,0.0,1,True,Int,Bus,0,34107.473,0,0.0,8,8,0,0,13,4,62,15161
2,1,62.2,0.0,1,Unknown,Int,Train,0,179449.653,0,0.0,9,9,0,2,22,20,14641,6142
3,0,41.15,0.0,1,True,Work,Bus,0,277606.957,0,0.0,9,9,1,4,20,14,4860,41
2,1,22.22,0.0,1,Unknown,Int,Train,0,214223.487,0,0.0,10,10,1,4,0,12,5293,15161
3,0,23.72,0.0,1,True,Int,Bus,0,24775.583,0,0.0,6,6,3,4,6,23,14641,41
3,1,44.59,0.0,1,True,Work,Bus,0,92399.893,0,0.0,6,7,3,4,16,14,469,998
3,1,28.38,0.0,1,True,Int,Bus,0,229594.503,0,0.0,8,9,1,4,8,16,149,15161
3,1,21.69,0.0,1,True,Work,Bus,0,619362.173,0,0.0,10,10,0,0,23,19,312,15161
3,1,34.05,0.0,1,True,Work,Bus,0,591106.883,0,0.0,8,8,0,0,9,12,1072,15161
3,1,38.92,0.0,1,True,Work,Bus,0,81229.613,0,0.0,10,10,0,1,12,13,284,523
3,0,29.59,0.0,1,True,Work,Bus,0,218726.32,0,0.0,7,7,2,4,23,11,449,15161
3,1,29.19,0.0,1,True,Work,Bus,0,464058.49,0,0.0,9,9,6,4,21,12,4860,201
3,0,26.76,0.0,1,True,Work,Bus,0,359760.153,0,0.0,10,10,0,4,14,10,3394,1510
3,1,34.26,0.19,1,True,Work,Bus,0,48572.45,0,0.005545826036193812,8,8,1,1,23,10,14641,530
5,1,29.59,0.0,1,True,Work,Bus,1,440382.567,0,0.0,7,8,2,0,14,12,449,15161
5,1,39.53,0.0,1,True,Work,Bus,1,12341.053,0,0.0,10,10,1,1,18,15,469,257
3,1,23.92,0.0,1,True,Work,Bus,0,257833.483,0,0.0,3,3,6,2,21,21,14641,29
3,0,50.87,0.0,1,False,Work,Bus,0,425753.19,0,0.0,8,8,5,3,15,17,13,15161
2,0,50.86,0.0,1,Unknown,Int,Train,0,278476.55,1,0.0,8,8,3,6,6,0,5293,1327
3,1,35.88,0.0,1,True,Work,Bus,0,859272.877,0,0.0,3,4,4,0,19,20,74,15161
4,0,41.41,0.0,1,Unknown,Int,Train,1,785298.207,0,0.0,8,9,0,3,0,22,14641,6142
4,0,41.36,6.8,1,Unknown,Int,Train,1,1024828.613,0,0.1644100580270793,6,6,3,0,23,2,5293,15161
3,1,43.58,0.0,1,True,Work,Bus,0,136280.303,0,0.0,10,10,0,1,22,8,14641,334
3,1,21.89,0.0,1,True,Work,Bus,0,1750613.66,1,0.0,7,8,6,5,7,1,883,15161
3,0,21.89,0.0,1,True,Work,Bus,0,298840.33,0,0.0,8,8,4,0,12,1,883,15161
3,1,41.15,0.0,1,True,Int,Bus,0,177849.26,1,0.0,8,8,4,6,19,17,4860,51
5,1,21.89,0.0,1,True,Int,Bus,1,603528.45,0,0.0,7,7,4,4,10,10,14641,1510
2,0,54.79,0.0,1,Unknown,Work,Train,0,11940.06,1,0.0,5,5,6,6,13,10,1063,3607
3,1,30.0,0.0,1,True,Work,Bus,0,200692.723,0,0.0,10,10,2,4,21,14,1759,15161
2,1,41.41,0.0,1,Unknown,Int,Train,0,1656211.063,0,0.0,9,9,3,2,0,20,5293,15161
2,0,60.25,0.0,1,Unknown,Int,Train,0,1142053.757,1,0.0,4,5,0,6,20,15,5293,15161
5,1,43.58,0.13,1,True,Work,Bus,1,326773.693,0,0.002983019733822855,8,8,6,2,20,1,14641,165
3,1,44.59,0.0,1,True,Int,Bus,0,69197.443,0,0.0,9,9,1,2,18,23,154,629
2,1,43.66,1.13,1,Unknown,Int,Train,0,233526.28,0,0.02588181401740724,10,10,0,2,17,0,5293,335
2,1,41.41,0.0,1,Unknown,Int,Train,0,67856.253,0,0.0,9,9,3,4,17,22,14641,6142
4,1,60.36,0.0,1,Unknown,Int,Train,1,1939289.037,0,0.0,2,3,6,0,23,12,5293,629
5,1,26.15,0.0,1,True,Int,Bus,1,508439.157,1,0.0,10,10,6,5,17,20,14641,51
4,1,44.95,0.0,1,Unknown,Work,Train,1,947959.75,1,0.0,5,6,2,6,22,23,1072,15161
2,1,28.71,0.0,1,Unknown,Work,Train,0,998634.387,1,0.0,4,5,0,5,12,22,14641,201
5,1,31.62,0.0,1,True,Work,Bus,1,56110.77,0,0.0,8,8,0,1,11,19,69,15161
4,0,57.83,0.0,1,Unknown,Int,Train,1,484857.76,0,0.0,9,9,4,3,10,20,233,15161
3,0,24.73,0.0,1,True,Work,Bus,0,54374.997,0,0.0,10,10,6,0,11,20,14641,521
3,0,24.73,0.0,1,True,Work,Bus,0,45366.193,0,0.0,5,5,1,2,0,11,4860,15161
3,0,24.73,0.0,1,True,Int,Bus,0,17190.32,1,0.0,8,8,6,6,12,7,14641,521
3,0,38.92,0.0,1,True,Work,Bus,0,80163.927,0,0.0,7,7,2,3,20,21,14641,20
3,1,26.25,0.0,1,True,Work,Bus,0,573187.333,1,0.0,3,4,6,6,10,19,1072,15161
4,0,41.41,0.0,1,Unknown,Int,Train,1,1242528.667,0,0.0,10,10,3,4,0,15,5293,15161
3,1,45.61,0.0,1,True,Work,Bus,0,1287871.593,1,0.0,10,10,5,6,7,9,275,330
2,1,26.74,0.0,1,Unknown,Work,Train,0,166656.183,0,0.0,7,8,6,1,20,22,1759,15161
3,1,24.73,0.0,1,True,Work,Bus,0,261213.32,0,0.0,10,11,0,3,20,19,4860,15161
3,1,31.01,0.0,1,True,Int,Bus,0,1729228.103,1,0.0,8,9,6,5,13,13,32,15161
2,1,43.58,0.0,1,Unknown,Work,Train,0,21904.117,1,0.0,10,10,6,6,16,10,1021,6142
3,0,34.97,0.0,1,True,Work,Bus,0,129442.1,0,0.0,10,10,2,4,9,21,4860,530
3,1,38.51,0.0,1,True,Work,Bus,0,263872.873,0,0.0,6,6,0,3,18,17,1063,177
2,0,52.73,0.0,1,Unknown,Int,Train,0,187402.47,0,0.0,9,9,2,4,21,17,5293,15161
3,1,44.59,0.0,1,True,Int,Bus,0,19259.583,0,0.0,8,8,0,0,17,11,427,2671
2,0,43.82,0.53,1,Unknown,Int,Train,0,544351.15,0,0.012094933820173437,5,5,3,2,13,6,1063,3607
3,0,24.73,1.48,1,True,Int,Bus,0,8962.18,0,0.05984634047715325,9,9,4,4,16,13,14641,335
4,1,22.94,0.0,1,Unknown,Work,Train,1,1021126.42,0,0.0,4,5,4,2,19,23,1759,1237
3,1,22.3,0.0,1,True,Work,Bus,0,104259.433,0,0.0,3,3,3,4,22,17,469,15161
2,1,44.63,0.0,1,Unknown,Int,Train,0,2508515.897,0,0.0,3,4,6,0,15,14,102,6142
3,1,22.3,0.0,1,True,Work,Bus,0,158131.72,1,0.0,8,8,3,5,14,18,102,3607
3,0,30.2,0.0,1,True,Int,Bus,0,68845.207,0,0.0,7,7,1,2,9,14,545,846
4,1,50.68,0.0,1,Unknown,Int,Train,1,350116.773,0,0.0,5,5,5,2,17,16,1021,6142
4,1,33.84,0.0,1,Unknown,Int,Train,1,1717119.23,0,0.0,5,6,3,2,11,14,5293,446
2,0,28.99,0.0,1,Unknown,Int,Train,0,262032.61,0,0.0,4,4,0,3,17,17,14641,6142
2,1,49.05,0.0,1,Unknown,Work,Train,0,579336.28,1,0.0,9,9,5,5,16,23,3394,15161
2,1,41.26,0.0,1,Unknown,Int,Train,0,715765.15,1,0.0,8,8,5,6,18,11,3394,15161
3,1,24.32,0.0,1,True,Work,Bus,0,46426.197,1,0.0,3,3,5,5,22,9,145,571
3,1,21.08,0.0,1,True,Int,Bus,0,38824.133,0,0.0,4,4,1,1,23,12,14641,6
2,0,47.73,0.0,1,Unknown,Int,Train,0,1718093.51,1,0.0,2,3,0,5,22,0,14641,6142
2,0,31.48,0.0,1,Unknown,Int,Train,0,659608.16,0,0.0,8,8,0,1,8,16,14641,6142
5,1,34.46,0.0,1,True,Work,Bus,1,16430.853,0,0.0,2,2,0,0,15,10,469,523
3,1,55.74,0.0,1,True,Int,Bus,0,603969.477,0,0.0,9,9,3,3,18,18,440,3607
3,0,41.15,2.06,1,True,Int,Bus,0,721379.043,0,0.050060753341433784,7,7,6,0,19,11,312,3607
2,1,31.48,0.0,1,Unknown,Work,Train,0,79747.477,0,0.0,7,7,2,3,7,9,5293,15161
4,0,26.98,0.0,1,Unknown,Work,Train,1,809099.303,0,0.0,9,9,5,0,19,10,3394,75
3,0,39.63,0.0,1,True,Work,Bus,0,105099.933,1,0.0,8,8,4,5,23,18,1428,3607
5,0,40.54,0.0,1,True,Int,Bus,1,644120.567,0,0.0,9,9,0,0,21,10,3394,1311
3,0,28.18,0.0,1,True,Work,Bus,0,950626.01,0,0.0,2,2,6,3,22,22,1399,3607
5,0,21.89,0.0,1,True,Work,Bus,1,681724.987,0,0.0,7,7,0,1,15,18,883,15161
3,0,38.92,0.0,1,True,Work,Bus,0,4222.827,0,0.0,10,10,0,0,12,10,222,15161
3,0,23.92,0.0,1,True,Work,Bus,0,20182.437,0,0.0,8,8,4,4,6,0,3394,201
3,0,31.62,0.0,1,True,Work,Bus,0,15922.727,0,0.0,5,5,4,4,19,15,14641,62
3,1,56.76,0.0,1,True,Int,Bus,0,703705.393,0,0.0,6,7,3,4,17,13,233,15161
3,0,21.89,0.0,1,True,Work,Bus,0,71902.54,0,0.0,7,7,3,4,9,13,91,15161
2,1,31.14,0.0,1,Unknown,Work,Train,0,14543.4,0,0.0,3,3,2,2,14,9,1399,15161
3,1,21.89,0.0,1,True,Work,Bus,0,257384.74,1,0.0,5,5,2,5,16,17,883,15161
2,0,56.52,0.0,1,Unknown,Work,Train,0,2076619.917,0,0.0,8,9,6,2,20,20,233,15161
3,1,51.08,0.0,1,True,Work,Bus,0,69909.587,0,0.0,7,7,6,0,18,23,14641,201
3,1,51.08,0.0,1,True,Int,Bus,0,104001.823,1,0.0,9,9,4,5,20,15,14641,40
2,0,54.79,0.0,1,Unknown,Work,Train,0,1028264.583,0,0.0,8,8,3,1,14,16,4860,998
2,0,62.2,0.0,1,Unknown,Int,Train,0,2619621.897,0,0.0,7,8,6,1,23,15,5293,15161
4,0,36.21,0.0,1,Unknown,Int,Train,1,2155191.013,0,0.0,2,3,0,4,17,18,5293,3607
2,0,28.79,0.0,1,Unknown,Int,Train,0,1941392.477,1,0.0,2,3,3,5,9,22,5293,3607
3,0,21.28,0.0,1,True,Work,Bus,0,82830.64,0,0.0,6,6,3,4,13,14,67,629
4,0,22.14,0.0,1,Unknown,Int,Train,1,1052291.403,0,0.0,9,10,5,4,0,20,5293,91
3,1,26.35,0.0,1,True,Int,Bus,0,183466.067,0,0.0,8,8,6,1,14,11,4860,629
2,1,32.84,0.0,1,Unknown,Work,Train,0,73063.61,0,0.0,8,8,0,1,17,21,1399,110
3,1,39.53,0.0,1,True,Int,Bus,0,87608.423,0,0.0,4,4,2,3,10,9,3394,15161
3,1,31.22,0.0,1,True,Work,Bus,0,60129.747,1,0.0,9,9,4,5,12,19,1399,2671
4,1,36.64,0.0,1,Unknown,Int,Train,1,999430.153,1,0.0,8,8,1,6,13,23,1428,15161
3,1,51.08,0.0,1,True,Work,Bus,0,159056.88,1,0.0,10,10,5,6,21,0,3394,15161
3,1,26.76,0.0,1,True,Int,Bus,0,440001.037,1,0.0,8,9,0,5,23,21,3394,3607
3,1,31.11,0.0,1,True,Work,Bus,0,27735.443,1,0.0,8,8,5,5,23,15,3394,1237
3,1,21.89,0.0,1,True,Work,Bus,0,400060.047,0,0.0,7,7,0,4,23,8,62,15161
2,0,53.73,0.0,1,Unknown,Int,Train,0,1216314.2,0,0.0,2,2,2,2,15,13,4860,6142
2,1,27.07,0.0,1,Unknown,Work,Train,0,671590.32,0,0.0,10,11,0,1,15,20,1428,15161
3,1,32.23,0.0,1,True,Work,Bus,0,12162.6,0,0.0,10,10,1,1,19,15,14641,60
3,1,43.58,0.0,1,True,Work,Bus,0,140107.92,0,0.0,7,8,6,0,20,5,14641,10
3,1,34.26,0.0,1,True,Work,Bus,0,2208.453,1,0.0,10,10,5,5,7,7,14641,1327
2,0,41.41,0.0,1,Unknown,Int,Train,0,608674.633,0,0.0,8,8,0,0,17,15,14641,6142
2,1,23.48,0.0,1,Unknown,Work,Train,0,687417.613,0,0.0,10,10,3,4,20,21,1759,15161
4,0,29.8,0.0,1,Unknown,Int,Train,1,520711.833,0,0.0,7,8,3,2,15,14,52,15161
3,0,26.15,0.0,1,True,Int,Bus,0,646533.4,1,0.0,7,7,4,5,7,19,14641,51
2,0,48.13,0.0,1,Unknown,Work,Train,0,1789724.63,0,0.0,2,3,3,3,13,20,1072,6142
2,0,46.2,0.0,1,Unknown,Work,Train,0,196136.133,0,0.0,10,10,6,1,16,10,3394,15161
3,1,24.73,0.0,1,True,Work,Bus,0,167898.59,0,0.0,9,9,0,2,11,12,320,15161
3,1,32.43,0.0,1,True,Work,Bus,0,28732.233,0,0.0,2,2,1,1,20,12,14641,112
4,0,35.05,0.0,1,Unknown,Int,Train,1,3944928.78,0,0.0,6,8,5,2,2,10,14641,6142
3,1,57.97,0.0,1,True,Int,Bus,0,32720.903,0,0.0,5,5,4,4,9,0,3394,194
3,0,24.73,0.0,1,True,Int,Bus,0,114392.303,0,0.0,9,9,3,4,13,5,14641,17
3,0,29.8,0.18,1,True,Int,Bus,0,17256.093,1,0.006040268456375839,8,8,6,6,23,18,14641,330
2,1,31.48,0.0,1,Unknown,Work,Train,0,907948.377,0,0.0,8,8,4,1,7,19,5293,15161
5,1,24.73,0.0,1,True,Work,Bus,1,95065.043,0,0.0,10,10,6,0,23,21,4860,15161
3,0,29.59,0.0,1,True,Work,Bus,0,168367.127,0,0.0,10,10,0,1,23,1,14641,442
3,0,36.69,0.0,1,True,Work,Bus,0,43548.467,0,0.0,9,9,2,3,10,21,14641,1510
3,0,24.73,0.0,1,True,Int,Bus,0,56817.587,0,0.0,10,10,1,1,18,2,4860,15161
3,1,21.49,0.0,1,True,Int,Bus,0,14245.293,0,0.0,5,5,0,0,23,19,312,15161
3,1,27.36,0.0,1,True,Work,Bus,0,227763.2,1,0.0,7,7,3,6,13,22,545,3607
3,1,34.26,0.0,1,True,Int,Bus,0,70284.723,0,0.0,10,10,0,1,12,16,14641,1327
2,1,39.45,0.0,1,Unknown,Int,Train,0,1221945.07,0,0.0,10,11,4,4,20,16,117,6142
4,0,39.09,0.51,1,Unknown,Int,Train,1,2148275.943,1,0.013046815042210284,4,5,1,5,20,23,5293,15161
4,1,35.05,0.12,1,Unknown,Work,Train,1,213194.083,1,0.0034236804564907277,9,10,3,6,2,15,14641,6142
5,1,34.05,0.0,1,True,Work,Bus,1,175560.84,0,0.0,7,7,2,4,9,8,1072,15161
3,0,28.07,0.0,1,True,Int,Bus,0,14313.33,1,0.0,7,7,6,6,15,11,449,90
2,0,25.18,0.0,1,Unknown,Int,Train,0,244767.887,0,0.0,4,4,0,3,7,11,14641,6142
5,0,39.73,0.0,1,True,Work,Bus,1,866315.643,0,0.0,9,9,1,4,22,21,4860,846
3,1,62.23,0.0,1,True,Work,Bus,0,536598.967,0,0.0,9,10,1,0,14,8,1072,2671
3,1,41.55,0.0,1,True,Work,Bus,0,372123.75,0,0.0,6,6,5,2,19,11,85,523
2,1,24.04,0.0,1,Unknown,Work,Train,0,282629.29,1,0.0,9,10,2,5,23,17,1759,15161
5,0,27.16,0.0,1,True,Work,Bus,1,1127263.52,0,0.0,4,5,5,4,16,14,1399,194
4,0,57.87,0.0,1,Unknown,Int,Train,1,2068295.89,1,0.0,6,7,2,5,16,17,1021,6142
3,1,44.59,0.0,1,True,Int,Bus,0,294557.633,0,0.0,10,10,0,3,21,11,284,39
3,0,24.73,0.0,1,True,Work,Bus,0,231230.543,0,0.0,6,6,6,2,15,22,14641,3607
3,1,45.61,0.0,1,True,Work,Bus,0,70423.893,1,0.0,10,10,4,5,19,23,1759,177
4,1,24.04,0.0,1,Unknown,Int,Train,1,247369.87,0,0.0,5,5,5,1,12,15,14641,1510
3,1,26.35,0.0,1,True,Work,Bus,0,68075.847,0,0.0,6,6,2,3,6,12,275,2671
3,0,26.76,0.0,1,True,Int,Bus,0,70480.89,0,0.0,7,7,6,0,9,13,3394,3607
2,1,54.05,0.0,1,Unknown,Int,Train,0,705175.74,0,0.0,2,2,6,0,19,15,5293,89
2,0,36.84,0.0,1,Unknown,Int,Train,0,965084.17,0,0.0,4,4,6,3,14,10,14641,998
4,0,40.06,0.0,1,Unknown,Int,Train,1,19810.733,0,0.0,5,5,6,0,3,22,14641,6142
2,0,31.48,0.0,1,Unknown,Int,Train,0,206271.41,0,0.0,6,6,6,1,23,14,14641,6142
3,1,36.69,0.0,1,True,Work,Bus,0,351359.547,0,0.0,7,7,0,4,19,17,14641,1510
3,1,24.32,0.0,1,True,Work,Bus,0,45272.67,1,0.0,10,10,4,5,1,12,545,15161
2,0,29.08,0.0,1,Unknown,Int,Train,0,51780.767,0,0.0,10,10,2,3,14,23,4860,998
4,1,33.15,0.0,1,Unknown,Int,Train,1,1278155.497,0,0.0,9,9,3,4,16,21,14641,1327
4,1,39.53,0.09,1,Unknown,Int,Train,1,1385360.663,0,0.0022767518340500886,8,9,5,0,22,22,1428,446
3,1,22.7,0.0,1,True,Work,Bus,0,38678.643,1,0.0,3,3,4,5,10,23,449,15161
3,1,50.68,0.0,1,True,Work,Bus,0,6195.23,1,0.0,5,5,5,5,21,19,3394,15161
2,0,41.41,0.0,1,Unknown,Int,Train,0,265765.94,0,0.0,10,10,1,4,17,15,14641,6142
3,1,23.72,4.22,1,True,Int,Bus,0,225932.397,0,0.17790893760539628,6,6,0,3,8,17,14641,17
2,1,46.33,0.08,1,Unknown,Int,Train,0,82788.287,0,0.0017267429311461258,10,10,0,1,11,12,380,6142
3,1,36.49,0.0,1,True,Work,Bus,0,84196.843,0,0.0,10,10,0,1,19,19,1063,571
